Zipcode,lat,lon
06410,41.543056256490694,-72.9289905045477
06412,41.41270990106248,-72.48413989486963
06413,41.28828367197,-72.53647256722964
06415,41.57049750154497,-72.34386767361147
06416,41.610015637271026,-72.6860267933431
06417,41.37293,-72.46799999999999
06418,41.32827616666667,-73.08952883333333
06419,41.42093625,-72.61922625
06422,41.4540035,-72.7074015
06423,41.463218,-72.46431700000002
06424,41.549179333333335,-72.48934266666669
06426,41.3511205445012,-72.40381267547835
06437,41.306828385286096,-72.68954860531964
06438,41.45376563052438,-72.52546191180932
06441,41.45474933333333,-72.56193266666668
06442,41.36248,-72.425552
06443,41.29326041140182,-72.60821357363841
06447,41.6401182,-72.4737212
06450,41.53274812855583,-72.77724677232999
06451,41.53992329702308,-72.8195840879123
06457,41.56185963975321,-72.68744120964851
06460,41.2364046073754,-73.03120257468692
06461,41.22798690565266,-73.08027176538077
06468,41.330906,-73.199226
06469,41.50194000000001,-72.454081
06470,41.418857608591786,-73.32516498719036
06473,41.38029017127768,-72.86677215226189
06475,41.31220906997377,-72.37371681526419
06477,41.270228243670495,-73.01626522634936
06479,41.57519889300639,-72.90660555279857
06480,41.5713315,-72.6424725
06482,41.414514302917404,-73.27057600744998
06483,41.38298385970192,-73.08061211111705
06484,41.28455701244381,-73.11433525577122
06488,41.47482823581826,-73.20713426800728
06489,41.61429846517943,-72.88157780496539
06492,41.45685583753626,-72.80741868017755
06498,41.2956776822116,-72.46102091296495
06511,41.30527449081446,-72.91456418532468
06512,41.28972480074137,-72.88939503332963
06513,41.32381625393808,-72.88578227604825
06514,41.36433194565731,-72.93464285699189
06515,41.33799505555555,-72.97840044444445
06516,41.27551165773113,-72.96629602870912
06517,41.371063,-72.91328399999998
06518,41.396314477079095,-72.9100269498343
06519,41.286112900286305,-72.93553025881653
06524,41.459211833333335,-72.9669695
06525,41.329903819267834,-72.9966621134046
06604,41.17924924840619,-73.1929930654533
06605,41.16692185414583,-73.20828626624059
06606,41.203898797930684,-73.19052889391969
06607,41.176049262121886,-73.16830635548432
06608,41.17941050256255,-73.1810544861754
06610,41.203532,-73.165494
06611,41.236827307582494,-73.18337646400776
06614,41.23550312192413,-73.11100024450377
06615,41.1867431567908,-73.13778443877213
06702,41.551770656695616,-73.0447785824592
06704,41.583953,-73.0537245
